CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Timestamp,Churn
CUST3668,Male,1,Yes,No,52,No,DSL,Two year,Bank transfer,102.55,2724.43,2024-05-09T16:07:54,No
CUST3669,Male,0,Yes,Yes,59,Yes,Fiber optic,Month-to-month,Mailed check,56.66,3374.19,2024-05-20T05:18:47,No
CUST3670,Male,0,No,Yes,28,Yes,No,Month-to-month,Electronic check,26.93,2630.18,2022-12-04T22:44:15,No
CUST3671,Female,0,No,Yes,19,No,DSL,Two year,Credit card,52.47,3144.05,2025-01-24T16:20:09,No
CUST3672,Female,1,No,No,4,Yes,No,Two year,Credit card,48.69,2601.23,2022-05-10T01:57:29,No
CUST3673,Male,0,No,Yes,24,No,DSL,Month-to-month,Credit card,96.6,2160.03,2020-11-07T12:52:00,No
CUST3674,Male,0,No,Yes,33,No,No,Month-to-month,Mailed check,32.66,856.11,2020-03-08T16:07:11,No
CUST3675,Male,0,No,No,11,Yes,DSL,One year,Mailed check,75.58,3558.02,2023-07-21T07:13:24,Yes
CUST3676,Male,0,Yes,No,27,No,Fiber optic,Two year,Credit card,99.39,5353.76,2023-01-22T17:28:06,No
CUST3677,Female,1,No,Yes,5,No,Fiber optic,Month-to-month,Mailed check,93.95,7290.06,2025-08-12T10:15:04,Yes
CUST3678,Male,0,No,Yes,18,Yes,,One year,,,3493.74,2025-02-21T12:52:22,No
CUST3679,Male,0,No,No,11,No,No,Month-to-month,Electronic check,20.06,188.56,2020-01-20T21:52:04,Yes
CUST3680,Male,1,No,No,24,No,DSL,Month-to-month,Mailed check,55.38,2099.94,2024-05-07T06:36:00,No
CUST3681,Male,0,Yes,Yes,12,No,DSL,Two year,Electronic check,56.96,,2020-02-05T13:41:28,No
CUST3682,Female,0,Yes,Yes,2,No,No,Month-to-month,Bank transfer,23.33,229.46,2023-05-16T14:38:16,Yes
CUST3683,Male,0,Yes,No,23,Yes,No,Two year,Credit card,101.73,145.48,2020-10-16T07:18:29,No
CUST3684,Female,0,No,Yes,7,Yes,Fiber optic,Month-to-month,Mailed check,88.89,4047.42,2020-02-28T17:01:11,Yes
CUST3685,Male,0,No,No,44,Yes,No,One year,Electronic check,72.81,551.23,2020-02-18T00:35:38,No
CUST3686,Male,0,No,No,71,Yes,Fiber optic,Two year,Mailed check,60.5,,2021-10-12T16:09:45,No
CUST3687,Female,0,Yes,No,0,Yes,No,Two year,Bank transfer,109.54,4111.39,2025-04-21T11:49:30,No
CUST3688,Male,0,No,Yes,2,Yes,,One year,,,2765.51,2020-07-27T07:08:31,Yes
CUST3689,Female,0,No,Yes,64,No,Fiber optic,Two year,Bank transfer,53.45,5097.34,2024-01-02T20:46:54,No
CUST3690,Female,0,Yes,No,14,No,Fiber optic,One year,Bank transfer,115.26,1473.25,2023-05-26T06:39:56,Yes
CUST3691,Male,1,Yes,No,49,No,DSL,Two year,Electronic check,26.46,119.86,2023-10-25T23:01:16,No
CUST3692,Female,0,No,No,19,No,Fiber optic,Two year,Mailed check,98.06,,2024-07-09T09:53:58,Yes
CUST3693,Female,0,Yes,No,2,No,No,Two year,Electronic check,91.81,2227.06,2022-11-19T15:28:55,No
CUST3694,Female,1,No,Yes,60,Yes,No,Two year,Bank transfer,110.19,3530.16,2022-06-22T10:02:25,No
CUST3695,Female,0,No,No,14,Yes,No,Month-to-month,Credit card,29.06,3641.95,2022-05-22T06:45:40,No
CUST3696,Female,0,Yes,No,58,No,DSL,Month-to-month,Electronic check,117.04,,2020-11-23T11:35:27,Yes
CUST3697,Female,0,No,No,53,Yes,Fiber optic,Month-to-month,Credit card,22.88,199.48,2025-06-04T04:57:52,No
CUST3698,Female,0,Yes,Yes,59,Yes,DSL,Two year,Mailed check,53.77,4777.76,2021-12-15T14:22:24,Yes
CUST3699,Female,0,Yes,No,36,Yes,Fiber optic,Month-to-month,Electronic check,28.48,2612.89,2021-04-23T16:01:46,No
CUST3700,Male,1,No,No,20,Yes,No,Two year,Credit card,25.12,4322.83,2023-11-24T17:31:59,Yes
CUST3701,Male,0,Yes,No,22,Yes,Fiber optic,Two year,Bank transfer,116.47,676.3,2022-07-19T01:56:19,No
CUST3702,Female,0,No,No,17,No,DSL,One year,Mailed check,91.97,2277.16,2020-04-29T15:15:11,No
CUST3703,Male,0,No,No,16,No,DSL,One year,Credit card,70.57,4780.27,2020-10-10T21:08:21,Yes
CUST3704,Female,0,Yes,Yes,30,Yes,DSL,One year,Mailed check,30.82,3145.57,2022-10-09T06:52:52,Yes
CUST3705,Female,0,Yes,Yes,63,Yes,DSL,Two year,Electronic check,72.6,3074.25,2020-09-11T02:39:59,No
CUST3706,Male,0,Yes,Yes,47,Yes,No,One year,Credit card,52.01,2631.19,2021-08-23T11:50:16,No
CUST3707,Female,0,No,No,25,No,DSL,One year,Electronic check,47.16,7370.35,2024-01-01T04:27:49,No
CUST3708,Female,0,No,No,21,Yes,DSL,Two year,Electronic check,81.81,3007.49,2025-05-07T11:45:58,No
CUST3709,Female,0,No,Yes,44,Yes,DSL,Two year,Bank transfer,99.09,4230.8,2023-05-07T08:06:19,No
CUST3710,Female,0,No,No,35,Yes,No,Month-to-month,Credit card,64.33,1953.06,2020-09-14T22:12:37,No
CUST3711,Male,0,No,Yes,63,Yes,Fiber optic,Two year,Credit card,69.33,5789.73,2021-08-21T18:22:27,Yes
CUST3712,Female,0,No,No,34,No,No,Month-to-month,Credit card,85.14,1076.8,2021-02-10T09:14:17,Yes
CUST3713,Female,0,No,Yes,26,No,No,Two year,Mailed check,32.46,7761.72,2021-02-10T01:17:13,No
CUST3714,Female,0,Yes,Yes,67,Yes,No,One year,Mailed check,102.86,3059.26,2021-10-21T15:33:41,No
CUST3715,Male,1,No,No,16,No,Fiber optic,Two year,Mailed check,103.69,989.98,2024-03-19T13:25:26,No
CUST3716,Female,0,No,No,69,Yes,DSL,Month-to-month,Mailed check,74.1,,2020-12-19T23:56:25,No
CUST3717,Male,1,Yes,Yes,10,No,No,Two year,Credit card,38.76,,2023-06-14T01:13:09,Yes
CUST3718,Male,0,No,Yes,4,Yes,DSL,Two year,Credit card,70.08,,2025-04-13T08:35:03,No
CUST3719,Female,1,No,No,57,No,DSL,One year,Mailed check,30.59,412.47,2022-06-12T22:41:22,Yes
CUST3720,Female,0,Yes,Yes,56,Yes,Fiber optic,Two year,Bank transfer,96.33,3019.72,2020-08-18T08:30:58,No
CUST3721,Male,1,No,No,13,Yes,Fiber optic,One year,Credit card,51.12,7230.51,2020-03-03T20:28:29,No
CUST3722,Female,0,Yes,Yes,71,Yes,No,Month-to-month,Mailed check,51.11,1520.23,2021-11-14T01:17:44,No
CUST3723,Male,0,No,No,0,Yes,Fiber optic,Two year,Electronic check,114.5,6735.66,2022-02-17T02:03:16,No
CUST3724,Male,1,No,No,15,No,Fiber optic,Month-to-month,Bank transfer,62.19,7876.99,2025-02-24T02:52:40,No
CUST3725,Female,0,Yes,No,25,No,Fiber optic,Two year,Credit card,98.96,7952.97,2024-01-20T03:43:28,Yes
CUST3726,Female,0,Yes,Yes,48,No,DSL,One year,Bank transfer,83.72,6165.04,2020-12-14T00:16:48,No
CUST3727,Male,0,No,No,41,No,Fiber optic,Two year,Mailed check,51.62,6463.75,2022-01-25T03:06:19,No
CUST3728,Male,1,No,No,69,Yes,No,One year,Electronic check,32.38,6764.54,2024-06-15T10:32:44,Yes
CUST3729,Male,0,Yes,No,65,No,Fiber optic,Month-to-month,Electronic check,99.77,5918.39,2021-11-06T14:18:49,No
CUST3730,Male,0,No,Yes,52,No,No,Month-to-month,Mailed check,96.25,1404.19,2024-08-08T09:11:15,No
CUST3731,Female,0,Yes,No,8,No,No,One year,Bank transfer,36.92,6072.68,2024-09-02T02:55:25,No
CUST3732,Female,0,Yes,No,68,No,Fiber optic,Two year,Credit card,44.91,7099.9,2024-10-24T01:13:42,No
CUST3733,Female,0,Yes,No,39,Yes,DSL,One year,Mailed check,96.62,6571.84,2024-10-27T21:06:04,No
CUST3734,Female,0,No,No,55,Yes,No,One year,Bank transfer,118.36,3070.55,2023-10-03T06:09:48,No
CUST3735,Female,0,No,No,4,No,No,One year,Mailed check,104.36,5026.74,2024-04-09T15:29:13,No
CUST3736,Male,1,No,Yes,55,No,No,One year,Electronic check,88.42,6180.04,2023-04-25T01:28:37,No
CUST3737,Female,0,Yes,No,71,Yes,,Month-to-month,,,3858.95,2021-09-21T20:13:46,No
CUST3738,Female,0,No,No,4,Yes,No,One year,Mailed check,48.52,100.01,2025-07-20T08:31:24,Yes
CUST3739,Female,0,Yes,Yes,68,No,Fiber optic,One year,Electronic check,20.97,,2021-07-05T15:10:29,Yes
CUST3740,Female,0,Yes,Yes,51,No,No,Month-to-month,Mailed check,52.1,3050.98,2020-03-11T16:17:15,No
CUST3741,Female,0,No,Yes,32,No,DSL,Month-to-month,Electronic check,117.19,1051.4,2025-01-26T06:55:53,Yes
CUST3742,Male,0,No,Yes,21,No,No,Month-to-month,Electronic check,108.2,256.32,2023-11-27T16:53:13,No
CUST3743,Male,0,Yes,No,14,Yes,Fiber optic,Two year,Credit card,25.04,7210.04,2020-02-26T05:00:37,No
CUST3744,Male,0,No,Yes,64,Yes,Fiber optic,Two year,Electronic check,70.2,1941.75,2024-10-06T15:58:03,Yes
CUST3745,Female,0,Yes,No,70,Yes,No,Month-to-month,Credit card,27.9,5223.07,2020-10-16T03:21:57,No
CUST3746,Male,0,No,Yes,22,Yes,Fiber optic,One year,Credit card,98.9,6264.47,2023-02-27T06:47:29,No
CUST3747,Male,0,Yes,Yes,5,Yes,DSL,One year,Electronic check,57.26,7288.64,2023-11-18T18:13:56,No
CUST3748,Female,0,No,No,57,Yes,Fiber optic,Month-to-month,Electronic check,111.19,4571.32,2022-03-28T16:55:55,No
CUST3749,Female,0,Yes,Yes,25,No,No,Month-to-month,Credit card,25.45,1800.88,2024-05-07T16:48:54,Yes
CUST3750,Female,0,No,Yes,11,Yes,,Two year,,,3571.5,2022-11-21T16:58:57,Yes
CUST3751,Male,0,Yes,No,1,No,Fiber optic,Month-to-month,Mailed check,59.94,7464.68,2021-05-27T12:04:09,No
CUST3752,Male,0,Yes,Yes,31,Yes,No,Two year,Mailed check,46.82,4676.11,2020-11-04T00:42:13,No
CUST3753,Female,0,Yes,Yes,49,No,,Month-to-month,,,5115.12,2024-04-23T07:20:54,No
CUST3754,Female,0,Yes,Yes,60,Yes,No,One year,Electronic check,68.55,6435.69,2025-06-18T21:40:06,No
CUST3755,Male,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Credit card,54.88,2056.56,2021-10-28T22:34:51,No
CUST3756,Male,0,Yes,No,67,No,Fiber optic,One year,Bank transfer,84.89,5001.0,2022-03-06T03:12:25,No
CUST3757,Female,1,No,No,33,No,DSL,Month-to-month,Electronic check,86.13,7811.73,2021-04-11T03:39:24,No
CUST3758,Female,1,Yes,No,7,No,DSL,Two year,Credit card,27.71,4477.12,2021-06-18T09:17:28,Yes
CUST3759,Male,0,Yes,No,7,No,Fiber optic,Month-to-month,Electronic check,79.54,6649.7,2020-05-31T01:24:36,No
CUST3760,Female,0,No,Yes,14,Yes,No,One year,Mailed check,91.07,7254.48,2024-08-12T09:28:45,No
CUST3761,Male,0,No,No,4,Yes,No,One year,Bank transfer,27.59,3393.53,2021-06-20T12:34:47,No
CUST3762,Male,0,Yes,Yes,18,Yes,Fiber optic,One year,Credit card,85.91,6264.08,2024-07-15T00:53:43,Yes
CUST3763,Male,0,No,No,8,Yes,Fiber optic,Month-to-month,Electronic check,100.4,6308.57,2020-02-14T21:02:16,No
CUST3764,Male,0,No,Yes,56,Yes,DSL,Two year,Credit card,103.19,2020.98,2022-10-04T07:20:20,No
CUST3765,Female,0,Yes,No,53,No,Fiber optic,Two year,Credit card,24.16,573.24,2020-03-05T16:46:45,No
CUST3766,Female,0,Yes,No,28,Yes,Fiber optic,Two year,Credit card,89.74,7235.01,2022-12-02T13:22:14,No
CUST3767,Male,0,No,Yes,18,Yes,No,One year,Mailed check,99.7,3454.44,2023-09-04T15:01:02,Yes
CUST3768,Male,0,No,Yes,45,No,DSL,One year,Credit card,59.68,7825.14,2021-02-27T05:32:30,Yes
CUST3769,Male,0,No,Yes,61,Yes,DSL,Two year,Bank transfer,74.28,6319.67,2025-03-29T08:44:38,No
CUST3770,Male,0,No,Yes,59,No,Fiber optic,Two year,Bank transfer,46.51,6029.3,2020-06-30T11:53:40,No
CUST3771,Male,0,No,No,4,Yes,DSL,Month-to-month,Electronic check,51.02,7272.71,2020-01-07T18:02:13,No
CUST3772,Female,0,No,Yes,32,Yes,No,Month-to-month,Electronic check,70.16,3673.64,2022-02-17T10:53:09,No
CUST3773,Female,0,Yes,Yes,54,Yes,Fiber optic,Month-to-month,Credit card,35.11,7568.89,2021-04-28T06:55:16,No
CUST3774,Female,0,No,No,18,No,Fiber optic,Two year,Mailed check,57.05,6727.02,2020-05-30T23:39:16,Yes
CUST3775,Female,0,Yes,Yes,16,No,No,Two year,Bank transfer,50.14,6386.74,2022-02-25T13:18:47,No
CUST3776,Male,0,Yes,Yes,41,No,DSL,Two year,Credit card,43.82,3540.79,2021-12-17T08:25:23,No
CUST3777,Male,0,No,Yes,21,Yes,DSL,One year,Bank transfer,68.39,4254.41,2024-06-21T12:13:45,Yes
CUST3778,Male,1,Yes,No,38,No,No,Two year,Electronic check,103.87,5887.98,2021-02-23T14:04:12,No
CUST3779,Male,0,No,Yes,26,Yes,No,Month-to-month,Mailed check,44.23,6911.4,2024-05-13T15:28:02,Yes
CUST3780,Male,0,Yes,No,45,Yes,No,Month-to-month,Bank transfer,85.97,3317.65,2023-04-27T20:35:29,Yes
CUST3781,Female,0,No,Yes,27,No,No,One year,Electronic check,45.42,2030.59,2023-09-21T13:35:45,No
CUST3782,Male,1,Yes,No,51,No,DSL,Month-to-month,Bank transfer,34.21,3146.05,2023-05-07T01:02:45,No
CUST3783,Female,0,No,No,64,No,DSL,Month-to-month,Credit card,114.33,,2022-05-07T09:14:23,No
CUST3784,Female,1,Yes,Yes,38,Yes,No,One year,Bank transfer,83.32,4434.01,2020-05-02T01:17:30,Yes
CUST3785,Female,0,No,Yes,17,No,No,Month-to-month,Bank transfer,30.46,1775.42,2020-10-27T23:41:10,No
CUST3786,Female,0,Yes,Yes,21,Yes,Fiber optic,One year,Credit card,83.26,3304.11,2020-04-14T11:05:55,No
CUST3787,Male,1,Yes,Yes,67,Yes,Fiber optic,Month-to-month,Mailed check,37.63,1494.99,2025-05-19T20:23:27,No
CUST3788,Female,0,Yes,Yes,10,No,DSL,One year,Mailed check,108.78,5136.88,2020-05-22T23:38:17,No
CUST3789,Female,0,No,Yes,63,Yes,Fiber optic,One year,Credit card,44.75,5373.45,2022-06-03T05:35:02,No
CUST3790,Female,0,No,No,70,No,Fiber optic,Two year,Mailed check,100.68,7451.44,2021-12-11T03:01:31,No
CUST3791,Male,0,No,No,56,Yes,Fiber optic,One year,Mailed check,39.92,2471.32,2024-03-31T21:21:52,No
CUST3792,Male,0,No,Yes,34,Yes,DSL,Month-to-month,Credit card,75.83,3177.66,2021-01-30T13:23:33,No
CUST3793,Male,0,No,No,36,Yes,Fiber optic,Two year,Bank transfer,111.23,6534.67,2020-07-01T14:17:49,No
CUST3794,Female,0,Yes,Yes,49,No,No,Two year,Mailed check,49.6,7477.26,2022-08-16T19:28:56,No
CUST3795,Female,0,No,Yes,29,Yes,DSL,Two year,Electronic check,28.14,2032.87,2020-12-10T22:02:18,No
CUST3796,Male,1,No,No,16,Yes,Fiber optic,One year,Electronic check,75.26,4866.86,2021-05-30T01:17:42,Yes
CUST3797,Female,0,Yes,Yes,32,Yes,DSL,One year,Credit card,37.23,4167.39,2020-01-20T23:04:16,Yes
CUST3798,Male,0,No,No,15,No,Fiber optic,Two year,Electronic check,92.83,4999.48,2022-06-29T14:15:05,Yes
CUST3799,Male,0,No,Yes,14,Yes,DSL,One year,Electronic check,79.08,560.03,2023-01-19T05:41:50,Yes
CUST3800,Female,0,No,No,12,Yes,No,Month-to-month,Credit card,54.64,3040.18,2021-07-10T18:06:45,No
CUST3801,Female,0,No,Yes,2,No,Fiber optic,Month-to-month,Electronic check,90.57,6998.06,2022-03-02T18:17:12,No
CUST3802,Female,1,No,No,23,Yes,,Month-to-month,,,6744.7,2022-06-24T18:59:43,No
CUST3803,Female,0,No,No,22,No,DSL,One year,Bank transfer,111.7,2068.97,2024-07-22T11:06:44,No
CUST3804,Male,0,Yes,Yes,58,No,No,Month-to-month,Credit card,54.69,1067.56,2025-05-22T22:37:54,No
CUST3805,Male,0,No,Yes,54,No,Fiber optic,Month-to-month,Mailed check,96.3,5251.44,2022-10-13T13:51:51,Yes
CUST3806,Male,0,No,No,64,Yes,No,One year,Credit card,45.85,7951.69,2022-04-10T03:19:16,Yes
CUST3807,Male,1,No,Yes,31,Yes,Fiber optic,One year,Electronic check,91.48,2215.58,2022-08-02T06:28:31,No
CUST3808,Male,0,Yes,Yes,59,Yes,No,Month-to-month,Electronic check,23.15,440.98,2020-12-01T15:18:51,Yes
CUST3809,Female,0,Yes,Yes,29,Yes,Fiber optic,Two year,Mailed check,49.55,818.02,2021-02-12T20:48:59,Yes
CUST3810,Male,0,Yes,Yes,65,Yes,DSL,Two year,Mailed check,29.29,237.23,2025-08-26T07:22:32,No
CUST3811,Male,0,Yes,Yes,17,Yes,DSL,One year,Bank transfer,65.12,2451.23,2023-12-08T04:13:18,No
CUST3812,Male,0,No,Yes,58,No,No,One year,Electronic check,63.51,5575.13,2021-09-16T20:07:28,No
CUST3813,Female,0,Yes,No,52,No,Fiber optic,One year,Electronic check,55.9,5257.58,2021-09-05T19:01:46,No
CUST3814,Female,0,No,No,63,No,Fiber optic,Two year,Electronic check,118.12,7292.33,2022-07-05T23:15:39,No
CUST3815,Female,0,No,Yes,29,Yes,No,Month-to-month,Bank transfer,44.41,2205.71,2023-08-25T03:28:14,No
CUST3816,Female,0,No,No,17,No,Fiber optic,Two year,Credit card,99.11,7444.95,2023-08-23T06:46:55,Yes
CUST3817,Male,1,Yes,Yes,4,No,DSL,One year,Mailed check,64.74,,2022-08-26T06:13:08,No
CUST3818,Male,1,No,No,68,Yes,Fiber optic,Two year,Bank transfer,53.48,770.93,2021-07-21T18:26:02,No
CUST3819,Female,0,Yes,Yes,7,Yes,DSL,One year,Bank transfer,40.35,6529.23,2024-04-11T12:36:05,No
CUST3820,Female,0,No,Yes,8,No,No,Month-to-month,Electronic check,83.34,2894.2,2022-06-18T13:30:06,Yes
CUST3821,Male,0,Yes,Yes,31,No,Fiber optic,One year,Mailed check,53.37,661.98,2022-07-28T09:10:56,No
CUST3822,Male,0,Yes,No,13,Yes,No,Month-to-month,Credit card,101.29,4698.42,2023-08-03T00:17:45,No
CUST3823,Female,0,No,Yes,12,No,DSL,Month-to-month,Electronic check,116.85,6406.92,2023-01-21T21:34:57,No
CUST3824,Female,0,No,Yes,17,No,No,Two year,Bank transfer,42.71,3973.58,2024-03-07T02:17:51,Yes
CUST3825,Female,1,No,No,67,Yes,No,One year,Bank transfer,32.87,5431.02,2020-04-15T15:32:50,No
CUST3826,Female,1,Yes,No,21,No,Fiber optic,Two year,Mailed check,51.55,3701.12,2022-07-21T09:25:05,Yes
CUST3827,Male,0,Yes,Yes,19,Yes,No,One year,Mailed check,66.71,736.66,2024-10-08T01:56:50,No
CUST3828,Male,0,Yes,No,14,Yes,No,One year,Mailed check,50.1,5973.56,2020-09-09T11:21:03,Yes
CUST3829,Male,0,No,No,6,No,Fiber optic,One year,Electronic check,117.05,2132.72,2023-04-11T06:14:33,No
CUST3830,Female,0,Yes,Yes,29,No,No,Two year,Bank transfer,97.92,4756.78,2025-08-02T19:03:51,Yes
CUST3831,Female,0,No,Yes,4,Yes,DSL,Two year,Mailed check,116.61,1483.91,2021-05-21T12:57:58,No
CUST3832,Male,0,Yes,Yes,0,Yes,Fiber optic,One year,Credit card,57.32,330.02,2020-09-09T22:49:58,No
CUST3833,Male,1,Yes,Yes,59,No,DSL,Two year,Mailed check,50.47,5720.73,2023-06-20T02:21:26,No
CUST3834,Male,0,Yes,No,30,Yes,Fiber optic,One year,Mailed check,60.74,5277.32,2025-02-05T21:04:50,Yes
CUST3835,Male,0,No,Yes,19,No,No,Two year,Electronic check,72.28,,2025-02-13T10:38:06,Yes
CUST3836,Female,0,No,Yes,63,No,DSL,Two year,Electronic check,94.16,5254.5,2022-08-11T02:44:07,Yes
CUST3837,Male,0,No,Yes,63,Yes,DSL,Month-to-month,Electronic check,108.11,3728.57,2022-01-14T02:52:06,No
CUST3838,Male,0,Yes,No,28,No,DSL,Two year,Electronic check,66.32,6161.7,2020-04-14T10:03:19,Yes
CUST3839,Male,1,Yes,Yes,9,No,No,One year,Mailed check,48.92,4570.58,2024-11-28T06:09:10,No
CUST3840,Male,0,Yes,Yes,28,Yes,DSL,Two year,Bank transfer,51.88,7119.64,2025-07-21T09:02:43,Yes
CUST3841,Male,0,Yes,Yes,30,No,DSL,Two year,Credit card,89.69,1606.64,2021-11-18T10:29:53,No
CUST3842,Male,0,No,No,29,Yes,No,One year,Credit card,76.76,4160.79,2023-09-17T18:36:52,No
CUST3843,Male,0,Yes,Yes,24,Yes,No,Two year,Bank transfer,68.65,6946.67,2023-09-02T01:34:17,No
CUST3844,Female,0,Yes,Yes,57,No,No,Month-to-month,Credit card,40.28,7831.47,2021-12-24T12:00:28,No
CUST3845,Female,0,No,Yes,56,Yes,DSL,Month-to-month,Mailed check,107.55,1952.72,2025-06-18T15:46:42,No
CUST3846,Female,0,No,Yes,62,Yes,DSL,Month-to-month,Bank transfer,98.1,2389.95,2022-08-10T23:55:03,No
CUST3847,Female,0,No,No,36,No,DSL,Month-to-month,Electronic check,34.06,,2023-07-21T18:37:20,No
CUST3848,Male,0,Yes,No,57,No,Fiber optic,One year,Electronic check,56.74,1467.56,2023-02-10T03:44:42,Yes
CUST3849,Female,0,No,Yes,27,No,DSL,One year,Electronic check,74.21,3415.49,2025-02-12T22:54:51,Yes
CUST3850,Female,0,Yes,No,26,No,DSL,Month-to-month,Mailed check,65.43,1148.89,2021-09-28T18:48:47,No
CUST3851,Male,0,No,No,69,Yes,Fiber optic,One year,Electronic check,59.78,3475.52,2020-11-14T12:50:09,No
CUST3852,Male,0,Yes,Yes,36,Yes,Fiber optic,Two year,Electronic check,91.88,2843.9,2021-01-16T00:09:53,No
CUST3853,Female,0,Yes,Yes,5,Yes,DSL,Two year,Electronic check,25.45,1417.09,2025-05-26T22:57:30,No
CUST3854,Female,0,Yes,No,61,No,Fiber optic,Two year,Credit card,67.14,6938.49,2021-04-21T13:34:33,No
CUST3855,Male,0,Yes,Yes,32,Yes,,Month-to-month,,,1506.43,2024-07-23T17:14:17,No
CUST3856,Female,0,Yes,Yes,39,No,No,Month-to-month,Credit card,28.46,2591.23,2021-03-21T06:01:02,No
CUST3857,Male,0,Yes,Yes,40,No,No,One year,Mailed check,66.49,4582.4,2021-01-21T10:35:03,No
CUST3858,Male,0,No,Yes,41,No,No,One year,Mailed check,37.14,7681.07,2021-03-09T01:55:34,Yes
CUST3859,Male,0,Yes,No,8,Yes,No,One year,Mailed check,45.82,4777.89,2023-10-04T16:43:38,Yes
CUST3860,Male,0,Yes,Yes,17,Yes,Fiber optic,Month-to-month,Credit card,70.7,636.49,2020-01-26T16:55:09,Yes
CUST3861,Female,0,Yes,No,14,No,DSL,One year,Bank transfer,117.37,4514.27,2022-07-05T19:26:09,Yes
CUST3862,Male,0,Yes,Yes,3,No,Fiber optic,Two year,Electronic check,88.43,5040.71,2025-07-17T04:35:39,No
CUST3863,Male,0,No,Yes,33,No,No,Two year,Mailed check,47.96,119.55,2020-11-16T09:12:58,No
CUST3864,Female,0,Yes,No,61,No,No,Two year,Mailed check,58.24,826.92,2022-10-16T23:03:32,No
CUST3865,Male,1,Yes,No,37,Yes,DSL,Month-to-month,Credit card,60.61,215.72,2020-06-25T08:37:27,No
CUST3866,Female,0,No,No,70,Yes,Fiber optic,One year,Electronic check,35.36,2094.08,2021-12-03T18:52:26,No
CUST3867,Female,0,Yes,No,22,No,No,One year,Electronic check,36.07,4102.79,2021-02-15T17:35:23,Yes
CUST3868,Female,0,No,Yes,19,Yes,Fiber optic,Month-to-month,Credit card,34.84,1559.59,2022-03-07T17:39:43,No
CUST3869,Male,0,Yes,Yes,55,No,DSL,Month-to-month,Credit card,72.17,6572.83,2025-09-06T07:45:50,Yes
CUST3870,Female,0,Yes,No,52,No,DSL,Two year,Credit card,87.42,2821.27,2022-02-19T10:56:36,No
CUST3871,Female,0,No,Yes,1,No,Fiber optic,Month-to-month,Bank transfer,79.07,7858.53,2023-05-07T16:41:13,No
CUST3872,Male,1,No,Yes,20,No,DSL,Two year,Mailed check,117.78,6502.37,2021-07-07T18:11:07,No
CUST3873,Female,1,No,Yes,41,Yes,Fiber optic,Two year,Mailed check,32.59,3194.23,2022-07-04T03:57:42,Yes
CUST3874,Female,0,Yes,No,56,No,Fiber optic,One year,Mailed check,118.65,2321.45,2023-06-21T20:09:57,No
CUST3875,Female,0,No,No,48,Yes,Fiber optic,Two year,Bank transfer,66.67,7070.26,2021-07-10T05:15:15,No
CUST3876,Female,0,No,No,9,No,,One year,,,4012.32,2022-09-21T04:38:36,No
CUST3877,Female,0,Yes,No,71,No,No,Two year,Mailed check,114.33,6082.72,2024-06-20T21:09:58,No
CUST3878,Male,0,Yes,No,60,Yes,Fiber optic,One year,Mailed check,66.86,6686.16,2020-02-26T19:44:10,Yes
CUST3879,Female,0,Yes,No,20,Yes,DSL,Month-to-month,Mailed check,54.73,3263.72,2020-01-03T11:30:54,Yes
CUST3880,Female,0,No,No,59,Yes,DSL,One year,Bank transfer,41.38,7037.48,2020-10-06T09:22:50,No
CUST3881,Male,0,Yes,Yes,12,No,No,Month-to-month,Credit card,46.79,2071.14,2021-12-10T06:31:35,No
CUST3882,Male,0,No,Yes,47,No,Fiber optic,One year,Mailed check,117.92,,2020-12-13T06:18:58,Yes
CUST3883,Male,1,No,No,39,Yes,No,Month-to-month,Mailed check,50.4,7019.95,2023-05-09T19:37:58,No
CUST3884,Female,0,No,Yes,62,Yes,Fiber optic,Month-to-month,Bank transfer,117.78,4690.71,2020-09-11T09:14:02,No
CUST3885,Male,0,No,Yes,8,No,DSL,Month-to-month,Credit card,53.02,6657.84,2020-11-30T21:35:17,No
CUST3886,Female,0,Yes,No,56,No,DSL,Two year,Credit card,43.14,,2021-11-28T17:09:07,Yes
CUST3887,Female,0,Yes,Yes,50,Yes,No,Month-to-month,Mailed check,38.34,,2025-06-19T00:13:35,No
CUST3888,Male,0,No,Yes,39,Yes,DSL,One year,Electronic check,61.19,1462.1,2020-03-07T04:39:26,Yes
CUST3889,Male,0,No,No,63,No,Fiber optic,Month-to-month,Bank transfer,43.68,3393.11,2025-04-28T20:51:37,No
CUST3890,Female,0,Yes,No,69,No,DSL,Month-to-month,Electronic check,89.69,2232.61,2023-07-22T04:37:52,No
CUST3891,Male,0,Yes,Yes,63,No,DSL,One year,Electronic check,43.98,5327.07,2021-01-16T16:12:15,No
CUST3892,Female,0,No,No,24,No,No,Month-to-month,Mailed check,103.54,1926.35,2022-12-10T23:24:23,No
CUST3893,Male,0,No,No,27,No,Fiber optic,One year,Mailed check,103.4,2200.03,2022-07-05T04:05:26,No
CUST3894,Male,0,No,Yes,9,Yes,,Month-to-month,,,5010.58,2024-12-24T11:22:18,No
CUST3895,Male,0,No,No,27,No,No,One year,Bank transfer,95.35,1867.58,2022-02-04T18:01:03,No
CUST3896,Female,0,No,Yes,35,Yes,DSL,One year,Bank transfer,105.75,7051.42,2024-04-02T23:21:46,Yes
